SelectionOrderAtt	ImId	correctVariant(s)	Slide_Num	Subject	FixationFrequencyPerChoiceInterval	FixationStart	TimeToFirstSelectionAtt
0	4	incorrect	13	01-054-P OBI	"4,-1,"	"1453.73,1460.33,1461.57,1461.9,"	-1
0	5	incorrect	13	01-054-P OBI	"2,-1,"	"1448.47,1450.87,"	-1
0	6	incorrect	13	01-054-P OBI	"3,-1,"	"1448.27,1452.77,1458.07,"	-1
1	7	correct	13	01-054-P OBI	"10,-1,"	"1453.2,1454,1456.5,1456.67,1456.97,1459.03,1460.07,1463.9,1464.33,1464.63,"	25.2666
0	1	MasterImage	14	01-054-P OBI	"28,-1,"	"1467.13,1467.53,1469.13,1469.33,1470.27,1470.6,1474.4,1477.13,1479.5,1482.93,1483.17,1485.3,1486.93,1489.73,1489.93,1493.2,1493.53,1496.7,1498.57,1500.77,1501.07,1503.6,1508.07,1510.63,1511.37,1512.73,1516.53,1517.07,"	-1
0	2	incorrect	14	01-054-P OBI	"12,-1,"	"1468.73,1475.93,1504.57,1505.7,1508.7,1508.87,1509.9,1510.17,1512.13,1513.33,1513.83,1514.63,"	-1
0	3	incorrect	14	01-054-P OBI	"4,-1,"	"1471.8,1474.2,1474.7,1475.2,"	-1
1	4	correct	14	01-054-P OBI	"25,-1,"	"1488.53,1488.77,1490.23,1490.43,1490.7,1490.93,1494.43,1495,1495.57,1495.87,1497.53,1497.7,1499.77,1499.97,1500.33,1500.53,1503.13,1504,1507.7,1509.33,1514.97,1515.4,1515.6,1516.23,1517.43,"	52.4
0	5	incorrect	14	01-054-P OBI	"4,-1,"	"1501.43,1502.07,1502.87,1504.2,"	-1
0	6	incorrect	14	01-054-P OBI	"2,-1,"	"1473.43,1517.97,"	-1
0	7	incorrect	14	01-054-P OBI	"8,-1,"	"1476.27,1478.57,1478.73,1480.13,1483.93,1484.9,1486.27,1488.13,"	-1
0	1	MasterImage	15	01-054-P OBI	"21,-1,"	"1520.53,1520.87,1522.13,1523.43,1528.07,1529.73,1530.13,1533.17,1533.33,1534.1,1534.37,1535.77,1536.93,1539.9,1540.07,1541.33,1542.27,1543,1546.9,1547.23,1548.63,"	-1
0	2	incorrect	15	01-054-P OBI	"12,-1,"	"1522.33,1535.43,1538.07,1543.5,1543.67,1544.93,1545.47,1546.2,1546.5,1547.93,1548.17,1549.67,"	-1
0	3	incorrect	15	01-054-P OBI	"2,-1,"	"1525.03,1538.4,"	-1
0	4	incorrect	15	01-054-P OBI	"4,-1,"	"1526.23,1526.67,1528.37,1538.87,"	-1
1	5	correct	15	01-054-P OBI	"11,-1,"	"1535.13,1537.67,1537.83,1544.47,1545.8,1546.03,1547.57,1547.77,1549.2,1550.07,1550.23,"	32.1334
0	6	incorrect	15	01-054-P OBI	"16,-1,"	"1531.07,1531.77,1532.6,1533.63,1534.63,1534.8,1536.23,1536.73,1539.2,1539.37,1540.33,1540.87,1542.57,1542.73,1550.63,1550.8,"	-1
0	7	incorrect	15	01-054-P OBI	"2,-1,"	"1528.83,1530.47,"	-1
0	1	MasterImage	16	01-054-P OBI	"26,-1,"	"1553.7,1554.77,1555.27,1555.5,1556.07,1557.07,1557.3,1557.63,1558.07,1558.6,1559.97,1560.17,1560.33,1561.57,1565.2,1565.47,1568,1568.17,1569.43,1570.57,1572.47,1575.03,1577.43,1580.37,1581.93,1582.7,"	-1
1	2	correct	16	01-054-P OBI	"11,-1,"	"1563.2,1567.23,1567.4,1568.83,1569,1571.63,1571.8,1576.7,1583.3,1583.83,1584,"	34.5
0	3	incorrect	16	01-054-P OBI	"7,-1,"	"1556.6,1556.83,1561.17,1573.9,1574.57,1575.97,1577.8,"	-1
0	4	incorrect	16	01-054-P OBI	"14,-1,"	"1559.63,1562.03,1562.2,1563.8,1566,1566.6,1566.83,1567.03,1569.93,1573.17,1573.33,1573.7,1575.3,1577.23,"	-1
0	5	incorrect	16	01-054-P OBI	"2,-1,"	"1562.83,1584.27,"	-1
0	6	incorrect	16	01-054-P OBI	"8,-1,"	"1562.5,1564.3,1578.27,1578.53,1579.83,1581.1,1581.27,1582.93,"	-1
0	7	incorrect	16	01-054-P OBI	"2,-1,"	"1564.6,1564.8,"	-1
0	1	MasterImage	17	01-054-P OBI	"19,-1,"	"1589.87,1590.07,1590.37,1590.63,1591.7,1592.07,1592.87,1593.23,1595.03,1597.03,1597.2,1598.33,1599.97,1602.3,1605.93,1606.13,1606.57,1606.97,1609.9,"	-1
0	2	incorrect	17	01-054-P OBI	"6,-1,"	"1598.73,1598.97,1599.27,1599.47,1602.7,1603.17,"	-1
0	3	incorrect	17	01-054-P OBI	"7,-1,"	"1593.93,1594.3,1594.73,1595.4,1597.8,1610.37,1610.9,"	-1
0	4	incorrect	17	01-054-P OBI	"4,-1,"	"1591.37,1592.33,1593.6,1593.77,"	-1
0	5	incorrect	17	01-054-P OBI	"9,-1,"	"1600.6,1601.4,1601.6,1603.37,1604.33,1604.5,1604.77,1608.53,1608.77,"	-1
1	6	correct	17	01-054-P OBI	"15,-1,"	"1596.33,1596.63,1598.1,1600.8,1601.13,1602,1603.57,1605.17,1605.6,1607.73,1607.93,1609.53,1609.7,1611.3,1611.5,"	24.3
0	7	incorrect	17	01-054-P OBI	"2,-1,"	"1595.87,1611.67,"	-1
0	1	MasterImage	18	01-054-P OBI	"14,9,-1,"	"1614.93,1615.87,1616.83,1617.07,1618.3,1619.67,1621.13,1623.3,1623.57,1625.3,1626.33,1626.57,1628.43,1630.23,1634.57,1636.57,1638.27,1639.93,1641.67,1644.5,1646.47,1647.9,1648.1,"	-1
0	2	incorrect	18	01-054-P OBI	"6,-1,-1,"	"1616.17,1617.5,1617.73,1627.07,1628.93,1629.1,"	-1
0	3	incorrect	18	01-054-P OBI	"8,-1,-1,"	"1614.57,1616.47,1621.67,1622.57,1623.93,1624.77,1625.87,1626.87,"	-1
0	4	incorrect	18	01-054-P OBI	"2,2,-1,"	"1619.13,1620.2,1634.13,1635.2,"	-1
1	5	incorrect	18	01-054-P OBI	"6,-1,-1,"	"1624.53,1629.3,1629.5,1630.67,1630.83,1631.07,"	18.7334
0	6	incorrect	18	01-054-P OBI	"4,-1,-1,"	"1622.07,1622.93,1631.23,1631.47,"	-1
2	7	correct	18	01-054-P OBI	"1,17,-1,"	"1620.5,1635.37,1635.57,1638.67,1638.93,1640.7,1640.87,1641.13,1642.5,1642.67,1643.7,1644.07,1645.6,1645.83,1647.23,1647.4,1648.8,1649.07,"	-1
0	1	MasterImage	19	01-054-P OBI	"25,-1,"	"1652.13,1654.17,1654.7,1655.87,1657.13,1657.7,1660.07,1661,1662.6,1663.8,1664.87,1666.2,1668.57,1668.87,1669.8,1672.83,1674.73,1676.17,1678.17,1681.67,1684.97,1685.13,1686.13,1693.87,1695.43,"	-1
0	2	incorrect	19	01-054-P OBI	"6,-1,"	"1659.5,1659.7,1659.87,1676.87,1677.83,1679.53,"	-1
0	3	incorrect	19	01-054-P OBI	"6,-1,"	"1663.43,1664.17,1665.53,1666.77,1667.5,1669.07,"	-1
1	4	correct	19	01-054-P OBI	"22,-1,"	"1655.37,1661.97,1662.33,1669.33,1669.5,1670.07,1670.53,1671.03,1673.37,1678.77,1682.6,1683.2,1687.43,1688.73,1689.73,1691.07,1692.9,1693.07,1694.5,1694.67,1695.97,1696.3,"	47.1667
0	5	incorrect	19	01-054-P OBI	"3,-1,"	"1679.77,1679.93,1680.4,"	-1
0	6	incorrect	19	01-054-P OBI	"1,-1,"	"1696.9,"	-1
0	7	incorrect	19	01-054-P OBI	"17,-1,"	"1651.6,1651.77,1671.63,1673.83,1675.33,1675.9,1679.2,1682.23,1688.27,1689.23,1690.6,1691.63,1692,1692.27,1693.37,1695,1696.5,"	-1
0	1	MasterImage	20	01-054-P OBI	"22,-1,"	"1699.93,1703.3,1705.97,1707.8,1708.2,1709.47,1709.93,1710.9,1712.43,1714.5,1716.27,1719.4,1721.33,1723.5,1728.23,1728.4,1732.7,1740.23,1740.43,1741.8,1744.73,1748.3,"	-1
1	2	correct	20	01-054-P OBI	"8,-1,"	"1724.57,1728.97,1732.37,1734.47,1737.93,1743.03,1746.6,1749.8,"	52.2333
0	3	incorrect	20	01-054-P OBI	"18,-1,"	"1709.7,1710.37,1711.53,1712.93,1715.33,1717.43,1718.13,1720.23,1721.73,1723.13,1724.07,1733.17,1733.4,1735.6,1743.63,1747.4,1747.57,1748.97,"	-1
0	4	incorrect	20	01-054-P OBI	"1,-1,"	"1704.93,"	-1
0	5	incorrect	20	01-054-P OBI	"4,-1,"	"1729.97,1730.17,1733.9,1750.07,"	-1
0	6	incorrect	20	01-054-P OBI	"2,-1,"	"1720.43,1722.47,"	-1
0	7	incorrect	20	01-054-P OBI	"2,-1,"	"1706.57,1708.77,"	-1
0	1	MasterImage	21	01-054-P OBI	"35,-1,"	"1753.07,1753.93,1754.57,1755.57,1756.13,1757.3,1758.6,1760.37,1760.93,1764.13,1764.37,1765,1765.8,1766.97,1767.13,1769.83,1770.23,1771.87,1772.13,1774,1776.37,1776.6,1777.43,1778.03,1780.8,1781,1783.93,1786.27,1790.23,1791.73,1791.97,1793.73,1794.2,1796.3,1797.73,"	-1
0	2	incorrect	21	01-054-P OBI	"5,-1,"	"1755.07,1756.57,1756.8,1757.07,1758,"	-1
0	3	incorrect	21	01-054-P OBI	"25,-1,"	"1759.03,1759.23,1759.67,1761.37,1761.57,1765.4,1766.13,1768.87,1772.33,1775.9,1779.47,1781.63,1782.5,1783.03,1785.77,1786.6,1786.8,1787.3,1788.17,1789.43,1789.77,1792.43,1794.97,1797,1798.1,"	-1
0	4	incorrect	21	01-054-P OBI	"5,-1,"	"1759.47,1772.9,1790.53,1795.17,1795.93,"	-1
0	5	incorrect	21	01-054-P OBI	"1,-1,"	"1771.3,"	-1
1	6	correct	21	01-054-P OBI	"16,-1,"	"1762.03,1762.7,1763.23,1769.2,1770.63,1771,1775.73,1780.03,1781.87,1783.57,1788.47,1788.9,1792.97,1797.43,1798.5,1798.9,"	48.2
0	7	incorrect	21	01-054-P OBI	"5,-1,"	"1773.07,1774.53,1775.33,1790.7,1799.2,"	-1
0	1	MasterImage	1	01-056-P	"2,-1,"	"859.467,860.633,"	-1
0	2	incorrect	1	01-056-P	"-1,-1,"	-1	-1
0	3	incorrect	1	01-056-P	"2,-1,"	"858.833,859.133,"	-1
0	4	incorrect	1	01-056-P	"-1,-1,"	-1	-1
0	5	incorrect	1	01-056-P	"-1,-1,"	-1	-1
0	6	incorrect	1	01-056-P	"-1,-1,"	-1	-1
1	7	correct	1	01-056-P	"4,1,"	"860.133,860.3,860.967,861.3,863.433,"	4.1
0	1	MasterImage	2	01-056-P	"4,5,-1,"	"864.533,865.433,866.633,867.467,872.567,873.633,874.567,875.433,876.667,"	-1
0	2	incorrect	2	01-056-P	"-1,3,-1,"	"872.2,872.367,872.9,"	-1
2	3	correct	2	01-056-P	"1,9,-1,"	"864.267,873.233,873.433,874.2,875.067,876.1,877.1,877.3,877.633,878.033,"	-1
1	4	incorrect	2	01-056-P	"5,-1,-1,"	"865,865.767,866,866.933,867.8,"	7.56666
0	5	incorrect	2	01-056-P	"-1,4,-1,"	"878.333,878.5,881.733,882.267,"	-1
0	6	incorrect	2	01-056-P	"3,-1,-1,"	"868.467,868.667,870.133,"	-1
0	7	incorrect	2	01-056-P	"1,-1,-1,"	"863.867,"	-1
0	1	MasterImage	3	01-056-P	"5,-1,"	"884.967,887.333,889.167,889.333,890.433,"	-1
0	2	incorrect	3	01-056-P	"2,-1,"	"886.1,889.667,"	-1
0	3	incorrect	3	01-056-P	"6,-1,"	"884.433,885.533,886.567,887.067,890.067,892.3,"	-1
0	4	incorrect	3	01-056-P	"2,-1,"	"887.667,890.967,"	-1
0	5	incorrect	3	01-056-P	"2,-1,"	"888.733,888.9,"	-1
0	6	incorrect	3	01-056-P	"3,-1,"	"888.4,891.4,891.567,"	-1
1	7	correct	3	01-056-P	"5,-1,"	"888,888.167,891.833,893.033,893.533,"	10.6333
0	1	MasterImage	4	01-056-P	"9,-1,"	"896.8,898,899.8,900.967,901.167,901.833,903.533,905.167,906.067,"	-1
0	2	incorrect	4	01-056-P	"3,-1,"	"904.667,905.667,906.633,"	-1
0	3	incorrect	4	01-056-P	"3,-1,"	"896.3,900.067,904.4,"	-1
1	4	correct	4	01-056-P	"8,-1,"	"897.633,898.433,901.6,902.3,902.667,904,904.167,905.367,"	14.7667
0	5	incorrect	4	01-056-P	"1,-1,"	"907,"	-1
0	6	incorrect	4	01-056-P	"3,1,"	"900.333,900.533,907.333,911.1,"	-1
0	7	incorrect	4	01-056-P	"3,-1,"	"899.033,899.2,899.367,"	-1
0	1	MasterImage	5	01-056-P	"9,15,14,15,-1,"	"911.933,912.3,914.5,914.667,915.7,916.8,917.933,920.233,921.7,927.833,929.333,930.367,930.8,931.5,931.967,932.933,934.733,936.033,936.2,937.367,938.367,939.533,941.133,941.367,945.467,948.233,948.4,950.467,951.433,955.5,955.667,956.633,959.367,959.533,960.967,961.133,962.2,962.367,967.467,971.667,971.9,972.067,972.633,974.867,976.533,979,979.167,982.067,985.733,985.933,990.733,990.933,991.3,"	-1
2	2	incorrect	5	01-056-P	"3,1,1,4,-1,"	"913.967,914.167,916.533,934.033,949.767,966.733,966.933,973.833,982.733,"	-1
1	3	incorrect	5	01-056-P	"14,6,6,11,-1,"	"913.267,913.467,915.167,916.1,917.333,917.567,919.333,919.533,920.867,922.3,922.6,922.833,923.067,923.367,928.8,929.867,930.033,931.1,932.467,933.433,944.533,944.9,945.267,945.933,949.033,951.2,968,973.233,973.433,974.367,975.733,977.5,979.567,979.9,980.2,980.633,985.567,"	15.1333
0	4	incorrect	5	01-056-P	"1,-1,2,3,-1,"	"918.433,949.367,961.567,966.133,966.367,981.233,"	-1
4	5	correct	5	01-056-P	"2,9,4,8,-1,"	"919.733,923.8,934.367,935.267,936.667,937.833,938.033,938.967,940.3,941.6,941.967,944.133,957.533,958.2,963.133,986.3,986.6,986.867,989.067,989.733,990,991.567,991.8,"	-1
0	6	incorrect	5	01-056-P	"-1,-1,2,19,-1,"	"962.733,962.933,968.567,969.367,969.933,970.233,980.433,983.833,992.367,993.3,993.667,994.3,995.1,996.3,996.8,998.1,998.5,998.867,999.4,1000.1,1000.4,"	-1
3	7	incorrect	5	01-056-P	"1,-1,15,1,-1,"	"918.867,947.067,952.233,952.7,953.167,953.5,953.667,955,956,956.167,956.433,958.667,958.933,960.367,961.833,963.8,972.3,"	-1
0	1	MasterImage	6	01-056-P	"14,1,"	"1002.83,1003.37,1004.1,1004.63,1004.83,1006.63,1007.6,1008.63,1009.57,1009.77,1013,1013.77,1014.7,1016.73,1020.17,"	-1
1	2	correct	6	01-056-P	"11,-1,"	"1003.77,1005.53,1005.97,1008,1010.2,1010.37,1011.87,1013.33,1013.5,1014.1,1017.1,"	17.0334
0	3	incorrect	6	01-056-P	"7,-1,"	"1005.1,1006.3,1007.27,1009.07,1010.67,1012.1,1012.43,"	-1
0	4	incorrect	6	01-056-P	"3,-1,"	"1015.87,1016.13,1016.4,"	-1
0	5	incorrect	6	01-056-P	"3,-1,"	"1002.33,1011.13,1017.73,"	-1
0	6	incorrect	6	01-056-P	"1,-1,"	"1011.6,"	-1
0	7	incorrect	6	01-056-P	"2,-1,"	"1015.33,1015.57,"	-1
0	1	MasterImage	7	01-056-P	"24,-1,"	"1020.37,1021.17,1022.1,1022.27,1022.5,1023.03,1024.43,1025.37,1026.93,1027.43,1027.97,1028.57,1029.37,1030.47,1031.63,1032.97,1035.37,1041.6,1043.2,1044.77,1046.77,1047.7,1047.93,1048.17,"	-1
0	2	incorrect	7	01-056-P	"6,-1,"	"1021.57,1021.73,1023.37,1042.27,1042.43,1045.4,"	-1
1	3	correct	7	01-056-P	"11,1,"	"1022.7,1024.73,1026,1026.43,1028.97,1031.97,1033.87,1034.97,1036.33,1046.27,1047.43,1055.73,"	34.5666
0	4	incorrect	7	01-056-P	"7,-1,"	"1029.97,1030.87,1031.17,1032.27,1034.3,1035.93,1042.83,"	-1
0	5	incorrect	7	01-056-P	"12,-1,"	"1036.8,1037.83,1038.03,1039.07,1039.77,1043.73,1045.2,1045.77,1047.17,1048.63,1049.53,1050.37,"	-1
0	6	incorrect	7	01-056-P	"-1,-1,"	-1	-1
0	7	incorrect	7	01-056-P	"1,-1,"	"1038.47,"	-1
0	1	MasterImage	8	01-056-P	"8,-1,"	"1056,1056.7,1058.27,1059.13,1060.47,1061.4,1061.57,1062.27,"	-1
0	2	incorrect	8	01-056-P	"2,-1,"	"1057.83,1058.67,"	-1
0	3	incorrect	8	01-056-P	"1,-1,"	"1057.27,"	-1
0	4	incorrect	8	01-056-P	"1,-1,"	"1062.9,"	-1
0	5	incorrect	8	01-056-P	"1,-1,"	"1059.37,"	-1
0	6	incorrect	8	01-056-P	"2,-1,"	"1059.97,1060.13,"	-1
1	7	correct	8	01-056-P	"5,-1,"	"1060.83,1061.1,1061.93,1063.07,1063.4,"	8.9333
0	1	MasterImage	9	01-056-P	"16,-1,"	"1065.9,1067.17,1068.13,1069.2,1070.77,1072.27,1073.53,1075.17,1079.6,1080.5,1081.5,1086.83,1088.27,1089.77,1090.1,1091.2,"	-1
0	2	incorrect	9	01-056-P	"9,-1,"	"1069.47,1070.03,1071.13,1071.5,1072.8,1076.07,1076.23,1088.7,1091.77,"	-1
0	3	incorrect	9	01-056-P	"15,1,"	"1066.73,1067.63,1068.5,1068.8,1070.33,1070.5,1071.87,1073.1,1074.53,1077.27,1083,1083.8,1087.6,1089.57,1090.77,1107.07,"	-1
0	4	incorrect	9	01-056-P	"1,-1,"	"1083.43,"	-1
1	5	correct	9	01-056-P	"16,-1,"	"1076.6,1077.7,1078.83,1079.23,1080.1,1081,1081.17,1082.23,1084.37,1085.73,1086.47,1088.87,1090.4,1092.53,1092.83,1095.9,"	40.3333
0	6	incorrect	9	01-056-P	"17,-1,"	"1082.7,1084.9,1085.23,1086.2,1087.83,1093.77,1096.4,1097.8,1098.93,1099.37,1100.1,1100.73,1102.77,1103.07,1104.1,1105.77,1106.03,"	-1
0	7	incorrect	9	01-056-P	"1,-1,"	"1083.27,"	-1
0	1	MasterImage	10	01-056-P	"32,-1,"	"1107.63,1107.8,1108.23,1109.03,1109.47,1110.23,1110.4,1112.23,1113.43,1114.53,1114.87,1116.3,1118.5,1118.73,1120.37,1120.6,1121.57,1122.67,1123.27,1124.17,1124.63,1125.1,1127.47,1128.03,1128.27,1130.13,1130.9,1131.27,1131.97,1134.63,1139.97,1142.33,"	-1
1	2	correct	10	01-056-P	"19,-1,"	"1111.17,1112,1114.2,1126.03,1128.87,1129.3,1130.4,1130.6,1131.53,1132.77,1133.2,1136.27,1137.57,1138.23,1139.07,1139.23,1140.4,1141.37,1142.8,"	37.9
0	3	incorrect	10	01-056-P	"27,1,"	"1107.43,1108.5,1109.7,1109.9,1110.87,1112.77,1113.83,1117,1122.07,1122.3,1123.63,1125.5,1125.7,1127.1,1128.47,1129.67,1132.5,1133.47,1133.87,1134.37,1135.93,1137,1138.57,1139.57,1140.87,1141.87,1142.1,1145.87,"	-1
0	4	incorrect	10	01-056-P	"9,-1,"	"1118,1119.1,1119.7,1119.97,1121,1121.23,1126.37,1126.9,1127.73,"	-1
0	5	incorrect	10	01-056-P	"4,-1,"	"1115.57,1115.77,1116,1143.6,"	-1
0	6	incorrect	10	01-056-P	"1,-1,"	"1117.2,"	-1
0	7	incorrect	10	01-056-P	"3,-1,"	"1117.5,1118.17,1119.43,"	-1
0	1	MasterImage	11	01-056-P	"12,-1,"	"1146.2,1146.63,1147.6,1148.67,1149.53,1150.5,1151.37,1152.37,1153.23,1154.83,1156.03,1161.4,"	-1
0	2	incorrect	11	01-056-P	"3,-1,"	"1147.3,1148.23,1149.17,"	-1
0	3	incorrect	11	01-056-P	"19,-1,"	"1149.97,1150.13,1150.9,1151.07,1152.03,1152.83,1153.03,1153.77,1154.27,1155.57,1156.5,1156.83,1157.1,1157.63,1159.27,1159.87,1160.43,1161.03,1162.5,"	-1
0	4	incorrect	11	01-056-P	"-1,-1,"	-1	-1
0	5	incorrect	11	01-056-P	"-1,-1,"	-1	-1
1	6	correct	11	01-056-P	"5,1,"	"1158.27,1158.7,1158.87,1162.17,1162.77,1165.67,"	18.9667
0	7	incorrect	11	01-056-P	"1,-1,"	"1163.17,"	-1
0	1	MasterImage	12	01-056-P	"20,-1,"	"1166.83,1167.13,1167.63,1168.3,1169.2,1170.53,1172.13,1173.97,1176.73,1181.03,1183.07,1184.27,1186.53,1186.7,1188.3,1189.13,1190.27,1191.5,1192.73,1192.9,"	-1
0	2	incorrect	12	01-056-P	"5,-1,"	"1176.07,1176.4,1178.33,1178.97,1181.93,"	-1
1	3	correct	12	01-056-P	"18,1,"	"1166.43,1166.63,1167.8,1168.8,1169.67,1170,1171.23,1172.77,1174.4,1178.07,1181.27,1182.37,1185.37,1187.9,1189.43,1189.87,1190.87,1193.27,1198.13,"	31.3333
0	4	incorrect	12	01-056-P	"8,-1,"	"1171.57,1171.8,1183.53,1183.73,1185.07,1187.17,1187.33,1188.5,"	-1
0	5	incorrect	12	01-056-P	"8,-1,"	"1175.7,1175.87,1177.17,1177.8,1179.2,1179.47,1180.6,1194.3,"	-1
0	6	incorrect	12	01-056-P	"2,-1,"	"1174.93,1179.9,"	-1
0	7	incorrect	12	01-056-P	"3,-1,"	"1175.23,1192,1192.43,"	-1
0	1	MasterImage	13	01-056-P	"13,-1,"	"1198.93,1199.13,1200.37,1201.77,1202.7,1203.67,1203.83,1205.07,1205.23,1206.27,1207.7,1208.73,1209.9,"	-1
0	2	incorrect	13	01-056-P	"1,-1,"	"1200.7,"	-1
0	3	incorrect	13	01-056-P	"7,-1,"	"1198.53,1200.07,1201.17,1201.57,1202.33,1208.27,1210.5,"	-1
0	4	incorrect	13	01-056-P	"2,-1,"	"1203.1,1204.23,"	-1
0	5	incorrect	13	01-056-P	"1,-1,"	"1210.8,"	-1
0	6	incorrect	13	01-056-P	"3,-1,"	"1206.87,1207.13,1209.53,"	-1
1	7	correct	13	01-056-P	"7,-1,"	"1204.5,1205.7,1205.93,1209.13,1211.3,1211.53,1211.87,"	15.7667
0	1	MasterImage	14	01-056-P	"18,-1,"	"1215.2,1215.7,1215.9,1216.07,1216.87,1218.23,1218.5,1219.5,1220.47,1221.7,1225.37,1229.13,1229.47,1230.4,1231.87,1232.6,1233.5,1239.1,"	-1
0	2	incorrect	14	01-056-P	"12,-1,"	"1224.03,1224.3,1224.7,1225.83,1227.3,1227.97,1228.8,1229.83,1230,1230.17,1231.27,1232.87,"	-1
0	3	incorrect	14	01-056-P	"4,-1,"	"1216.33,1217.2,1235.77,1237.67,"	-1
1	4	correct	14	01-056-P	"16,1,"	"1217.57,1218.73,1219.17,1220,1220.9,1221.2,1222.53,1223.47,1226.57,1228.3,1230.9,1233.9,1234.07,1236.87,1238.3,1239.37,1253.13,"	37.1333
0	5	incorrect	14	01-056-P	"1,-1,"	"1235.07,"	-1
0	6	incorrect	14	01-056-P	"5,-1,"	"1236.5,1239.93,1245.57,1246.27,1249.97,"	-1
0	7	incorrect	14	01-056-P	"1,-1,"	"1222.83,"	-1
0	1	MasterImage	15	01-056-P	"18,-1,"	"1253.73,1253.9,1254.7,1256.8,1257.87,1258.03,1258.77,1259.67,1260.67,1262.17,1262.97,1263.17,1268.67,1270.4,1270.6,1271.47,1273.6,1279.8,"	-1
0	2	incorrect	15	01-056-P	"18,-1,"	"1255.13,1257.23,1259.07,1260.27,1261.7,1261.87,1264.03,1264.23,1265.07,1266.1,1267.07,1268.23,1269.47,1271.03,1274.83,1276.03,1277.13,1278.9,"	-1
0	3	incorrect	15	01-056-P	"5,1,"	"1254.23,1255.43,1256.57,1257.6,1258.37,1287.03,"	-1
0	4	incorrect	15	01-056-P	"1,-1,"	"1255.9,"	-1
1	5	correct	15	01-056-P	"24,-1,"	"1261.03,1261.27,1262.4,1263.67,1264.53,1265.5,1265.9,1266.63,1267.5,1267.8,1268,1269.03,1271.83,1272,1274.33,1274.53,1276.73,1277.57,1277.73,1278,1278.43,1279.3,1279.47,1280.47,"	32.9666
0	6	incorrect	15	01-056-P	"8,-1,"	"1272.43,1275.13,1275.47,1275.73,1281.63,1283.77,1284.87,1285.47,"	-1
0	7	incorrect	15	01-056-P	"1,-1,"	"1272.97,"	-1
0	1	MasterImage	16	01-056-P	"6,1,"	"1287.73,1288.57,1288.97,1292.03,1293.7,1295.9,1299.9,"	-1
1	2	correct	16	01-056-P	"9,-1,"	"1288.2,1289.73,1292.77,1292.97,1294.07,1294.47,1295.43,1296.27,1296.97,"	11.9667
0	3	incorrect	16	01-056-P	"3,-1,"	"1289.17,1290.3,1291.67,"	-1
0	4	incorrect	16	01-056-P	"3,-1,"	"1291.07,1292.47,1293.27,"	-1
0	5	incorrect	16	01-056-P	"4,-1,"	"1296.5,1296.67,1297.4,1297.8,"	-1
0	6	incorrect	16	01-056-P	"1,-1,"	"1290.57,"	-1
0	7	incorrect	16	01-056-P	"1,-1,"	"1294.93,"	-1
0	1	MasterImage	17	01-056-P	"16,-1,"	"1300.33,1301,1301.63,1302.67,1303.47,1304.07,1304.9,1305.87,1306.13,1307.23,1308.23,1309.17,1309.83,1310.83,1312.6,1314.03,"	-1
0	2	incorrect	17	01-056-P	"3,-1,"	"1304.33,1305.3,1306.33,"	-1
0	3	incorrect	17	01-056-P	"10,-1,"	"1301.23,1301.4,1302.47,1302.97,1303.17,1303.8,1310.13,1313.43,1314.3,1314.77,"	-1
0	4	incorrect	17	01-056-P	"2,-1,"	"1302.03,1302.2,"	-1
0	5	incorrect	17	01-056-P	"5,-1,"	"1306.6,1307.8,1308.47,1308.67,1309.43,"	-1
1	6	correct	17	01-056-P	"5,-1,"	"1310.43,1311.3,1311.9,1312.07,1314.57,"	17.5667
0	7	incorrect	17	01-056-P	"3,-1,"	"1313.63,1315.07,1315.97,"	-1
0	1	MasterImage	18	01-056-P	"22,-1,"	"1319,1319.2,1319.4,1319.6,1320.27,1320.43,1321.63,1322.57,1324.1,1325.13,1326.3,1327.8,1328,1329,1332.07,1332.23,1333.47,1338,1340.07,1341.6,1343.17,1343.37,"	-1
0	2	incorrect	18	01-056-P	"1,-1,"	"1319.9,"	-1
0	3	incorrect	18	01-056-P	"5,-1,"	"1321,1322.07,1322.97,1324.67,1337.8,"	-1
0	4	incorrect	18	01-056-P	"8,-1,"	"1329.47,1329.67,1330.53,1331.73,1334.8,1335.9,1336.33,1344.87,"	-1
0	5	incorrect	18	01-056-P	"11,-1,"	"1337.13,1338.33,1338.5,1338.83,1339.17,1340.93,1341.1,1342.37,1342.53,1343.97,1344.13,"	-1
0	6	incorrect	18	01-056-P	"3,-1,"	"1323.33,1323.5,1324.87,"	-1
1	7	correct	18	01-056-P	"13,-1,"	"1325.87,1326.97,1327.4,1328.4,1330.03,1331.2,1333.03,1334.33,1334.53,1336.77,1339.67,1344.47,1345.13,"	28.9
0	1	MasterImage	19	01-056-P	"23,-1,"	"1348.8,1349,1349.17,1349.33,1350,1352.2,1352.97,1355.57,1358.23,1361.9,1362.1,1363.1,1363.27,1365.03,1369.2,1370.57,1372.17,1377.7,1377.9,1379.37,1385,1385.2,1386.87,"	-1
0	2	incorrect	19	01-056-P	"14,-1,"	"1350.63,1352.6,1353.57,1353.73,1357.07,1358.63,1365.47,1367.07,1367.23,1368.1,1370.77,1372.63,1374.4,1376.23,"	-1
0	3	incorrect	19	01-056-P	"6,1,"	"1350.17,1357.33,1357.5,1359.43,1359.63,1360.63,1396.7,"	-1
1	4	correct	19	01-056-P	"12,-1,"	"1367.7,1369.8,1373.1,1375.33,1376.83,1378.33,1379.87,1380.43,1381.5,1386.23,1387.33,1387.5,"	47.2
